"tract","Name","Household_Income_rP_gP_pall"
36047036200,"Kings County, NY",36360
36081061800,"Queens County, NY",36355
36047083800,"Kings County, NY",36351
36103123201,"Farmingdale, NY",36346
36047051100,"Kings County, NY",36345
36047119000,"Kings County, NY",36318
36081122702,"Queens County, NY",36308
36059414100,"Freeport, NY",36301
36081018800,"Queens County, NY",36299
34017019100,"Hoboken, NJ",36297
36047011900,"Kings County, NY",36293
34013016800,"Montclair, NJ",36292
36047011000,"Kings County, NY",36269
36005022200,"Bronx County, NY",36267
36047114201,"Kings County, NY",36262
36081079200,"Queens County, NY",36192
36047044500,"Kings County, NY",36174
36061028700,"Fort George, New York, NY",36107
34023004900,"Perth Amboy, NJ",36106
36005042500,"Bronx County, NY",36099
34017007000,"Downtown Jersey City, Jersey City, NJ",36094
36061010300,"Midtown, New York, NY",36065
36047072200,"Kings County, NY",36054
36047077400,"Kings County, NY",36006
36081050202,"Queens County, NY",36001
34013009400,"Forest Hill, Newark, NJ",35978
36103146001,"Brentwood, NY",35965
36061020701,"Upper Manhattan, New York, NY",35932
36047076400,"Kings County, NY",35924
34017018000,"Weehawken, NJ",35913
36047074000,"Kings County, NY",35896
36047117601,"Kings County, NY",35868
36005021602,"Bronx County, NY",35860
36005007800,"Bronx County, NY",35854
36047048500,"Kings County, NY",35845
36005046201,"Bronx County, NY",35842
36081020600,"Queens County, NY",35824
34017001202,"Journal Square, Jersey City, NJ",35820
36047033500,"Kings County, NY",35817
36047085000,"Kings County, NY",35797
36047008200,"Kings County, NY",35793
36047050500,"Kings County, NY",35789
36047023000,"Kings County, NY",35760
34013000100,"Forest Hill, Newark, NJ",35754
36081064600,"Queens County, NY",35721
36047018700,"Kings County, NY",35705
36081058000,"Queens County, NY",35703
34023004300,"Perth Amboy, NJ",35672
36059407102,"Hempstead, NY",35649
36005030200,"Bronx County, NY",35643
36061026700,"Fort George, New York, NY",35631
36081060800,"Queens County, NY",35621
36047034800,"Kings County, NY",35607
36005042000,"Bronx County, NY",35606
36081040900,"Queens County, NY",35603
36081059000,"Queens County, NY",35602
36047000200,"Kings County, NY",35574
36005020601,"Bronx County, NY",35557
34039039600,"Plainfield, NJ",35540
36081017200,"Queens County, NY",35528
36081065000,"Queens County, NY",35523
34031182700,"Paterson, NJ",35519
36005023600,"Bronx County, NY",35512
36047120200,"Kings County, NY",35506
36005034400,"Bronx County, NY",35492
36061003001,"Lower Manhattan, New York, NY",35480
36047116800,"Kings County, NY",35477
36047051700,"Kings County, NY",35474
36005007600,"Bronx County, NY",35466
36081014201,"Queens County, NY",35458
36047009800,"Kings County, NY",35457
36047002000,"Kings County, NY",35439
36059411100,"Inwood, NY",35434
36005042400,"Bronx County, NY",35422
36047117201,"Kings County, NY",35395
36081037500,"Queens County, NY",35395
34017016700,"Union City, NJ",35382
34017015600,"West New York, NJ",35379
36047117800,"Kings County, NY",35364
34039039200,"Plainfield, NJ",35359
34003023100,"Hackensack, NJ",35353
36047044100,"Kings County, NY",35345
36005022403,"Bronx County, NY",35330
34017017600,"Union City, NJ",35314
34039032800,"Union County, NJ",35310
36047118201,"Kings County, NY",35278
36081005500,"Queens County, NY",35268
36047016300,"Kings County, NY",35262
34017006400,"Downtown Jersey City, Jersey City, NJ",35261
36005044200,"Bronx County, NY",35257
36047083200,"Kings County, NY",35253
36081081800,"Queens County, NY",35253
36047054900,"Kings County, NY",35250
34013009500,"Forest Hill, Newark, NJ",35250
36005000400,"Bronx County, NY",35211
36081024000,"Queens County, NY",35202
36005042200,"Bronx County, NY",35199
36061026500,"Hudson Heights, New York, NY",35192
34031183102,"Paterson, NJ",35180
34017015900,"West New York, NJ",35165
36081055900,"Queens County, NY",35165
36047047600,"Kings County, NY",35157
36005038800,"Bronx County, NY",35153
36081044301,"Queens County, NY",35142
34017011000,"Constable Hook, Bayonne, NJ",35134
36047105804,"Kings County, NY",35133
36047018100,"Kings County, NY",35132
36061002602,"Alphabet City, New York, NY",35131
34017016600,"Union City, NJ",35129
36081040300,"Queens County, NY",35109
36081044602,"Queens County, NY",35103
36047093000,"Kings County, NY",35081
36005042902,"Bronx County, NY",35080
36005041100,"Bronx County, NY",35054
34039031100,"Elizabeth, NJ",35040
36047022800,"Kings County, NY",35016
36081059600,"Queens County, NY",35001
34017017500,"Union City, NJ",34996
36005007000,"Bronx County, NY",34993
36005043400,"Bronx County, NY",34960
34039034400,"Roselle, NJ",34951
36081017000,"Queens County, NY",34938
36081058200,"Queens County, NY",34928
36081040700,"Queens County, NY",34912
34017006200,"Greenville, Jersey City, NJ",34892
36047047400,"Kings County, NY",34873
36005048400,"Bronx County, NY",34873
36005021601,"Bronx County, NY",34851
36061021100,"Upper Manhattan, New York, NY",34844
34023004800,"Perth Amboy, NJ",34841
36047117202,"Kings County, NY",34839
36047095000,"Kings County, NY",34828
36081046000,"Queens County, NY",34823
36047022000,"Kings County, NY",34819
36081063200,"Queens County, NY",34817
36005027700,"Bronx County, NY",34815
36047098800,"Kings County, NY",34777
36047083400,"Kings County, NY",34760
34031183000,"Paterson, NJ",34744
36061003400,"Alphabet City, New York, NY",34733
36061027100,"Fort George, New York, NY",34715
36081053200,"Queens County, NY",34704
36047036700,"Kings County, NY",34701
36047073400,"Kings County, NY",34690
36047018300,"Kings County, NY",34679
36081059400,"Queens County, NY",34672
36005007200,"Bronx County, NY",34649
36081060600,"Queens County, NY",34644
34039031904,"Elizabeth, NJ",34642
34017016800,"Union City, NJ",34636
36085001100,"Richmond County, NY",34632
36005021900,"Bronx County, NY",34632
34039039700,"Plainfield, NJ",34617
36081056500,"Queens County, NY",34615
36047019700,"Kings County, NY",34591
36047109800,"Kings County, NY",34550
36061016800,"Upper Manhattan, New York, NY",34545
36005035600,"Bronx County, NY",34506
36047118400,"Kings County, NY",34478
34017006300,"Greenville, Jersey City, NJ",34438
36081037100,"Queens County, NY",34394
36047086600,"Kings County, NY",34394
36005040702,"Bronx County, NY",34377
36047117602,"Kings County, NY",34374
34013002201,"Upper Vailsburg, Newark, NJ",34365
34031180201,"Paterson, NJ",34346
36061010000,"Midtown East, New York, NY",34343
36047101600,"Kings County, NY",34322
36059407502,"Uniondale, NY",34304
36047033300,"Kings County, NY",34298
34013010200,"East Orange, NJ",34295
34039031300,"Elizabeth, NJ",34277
36081036100,"Queens County, NY",34275
36005034000,"Bronx County, NY",34262
36005046202,"Bronx County, NY",34261
36081053500,"Queens County, NY",34241
36047085400,"Kings County, NY",34241
36081044400,"Queens County, NY",34223
34013000200,"Upper Roseville, Newark, NJ",34215
36081018000,"Queens County, NY",34212
36047013100,"Kings County, NY",34204
34017002700,"West Side, Jersey City, NJ",34140
36005037000,"Bronx County, NY",34121
36059406701,"Hempstead, NY",34114
34017016100,"Union City, NJ",34077
36005041500,"Bronx County, NY",34073
36119006300,"New Rochelle, NY",34062
34039031802,"Elizabeth, NJ",34045
36005040800,"Bronx County, NY",34037
36119000201,"Ludlow, Yonkers, NY",34020
34039031700,"Elizabeth, NJ",34015
36081004700,"Queens County, NY",34002
34017004101,"West Side, Jersey City, NJ",33999
36059406202,"West Hempstead, NY",33995
36047044700,"Kings County, NY",33981
36047073600,"Kings County, NY",33981
36081061400,"Queens County, NY",33961
36081020400,"Queens County, NY",33892
36061009900,"Midtown, New York, NY",33871
36005001600,"Bronx County, NY",33867
34031181100,"Paterson, NJ",33859
36047039300,"Kings County, NY",33858
36059414202,"Freeport, NY",33856
34017019400,"Hoboken, NJ",33848
36005039200,"Bronx County, NY",33838
36119002600,"South Side, Mount Vernon, NY",33823
36081019900,"Queens County, NY",33815
34017005200,"Greenville, Jersey City, NJ",33792
36081030600,"Queens County, NY",33782
36005021002,"Bronx County, NY",33779
36047085600,"Kings County, NY",33757
36061029500,"Inwood, New York, NY",33742
36047051400,"Kings County, NY",33729
34013000800,"Lower Roseville, Newark, NJ",33724
36081017600,"Queens County, NY",33724
36047043900,"Kings County, NY",33689
34017010900,"Constable Hook, Bayonne, NJ",33668
36061002601,"Alphabet City, New York, NY",33667
36047092200,"Kings County, NY",33665
36047097400,"Kings County, NY",33647
36005040600,"Bronx County, NY",33616
36061001002,"Lower Manhattan, New York, NY",33609
36081017400,"Queens County, NY",33607
36061025100,"Upper Manhattan, New York, NY",33578
36005042100,"Bronx County, NY",33559
34013007502,"North Ironbound, Newark, NJ",33508
36005041800,"Bronx County, NY",33507
36081035300,"Queens County, NY",33502
36005040400,"Bronx County, NY",33489
36047087401,"Kings County, NY",33403
36119001303,"Park Hill, Yonkers, NY",33387
36005038900,"Bronx County, NY",33384
36047098600,"Kings County, NY",33374
36081038400,"Queens County, NY",33374
36061013500,"Hell's Kitchen, New York, NY",33335
36047087200,"Kings County, NY",33317
36085007700,"Richmond County, NY",33288
36081062200,"Queens County, NY",33270
36061030900,"West Bronx, New York, NY",33269
36061012500,"Midtown, New York, NY",33267
36047020700,"Kings County, NY",33256
36081045500,"Queens County, NY",33249
36047084000,"Kings County, NY",33239
36047087800,"Kings County, NY",33230
36081032800,"Queens County, NY",33217
36047021700,"Kings County, NY",33216
36119004000,"North Side, Mount Vernon, NY",33212
36081042400,"Queens County, NY",33202
36005025700,"Bronx County, NY",33198
36081062600,"Queens County, NY",33161
34013016700,"Montclair, NJ",33160
36005033202,"Bronx County, NY",33156
36061025300,"Upper Manhattan, New York, NY",33110
36081069400,"Queens County, NY",33101
36119006400,"New Rochelle, NY",33085
36081053601,"Queens County, NY",33062
34017002300,"Downtown Jersey City, Jersey City, NJ",33060
36005032400,"Bronx County, NY",33054
36081044601,"Queens County, NY",33032
36119000300,"Yonkers, NY",33026
36059407501,"Uniondale, NY",33015
36119003400,"South Side, Mount Vernon, NY",33010
36005039400,"Bronx County, NY",32980
36081036800,"Queens County, NY",32978
36005026702,"Bronx County, NY",32977
34013012100,"Irvington, NJ",32966
36047081600,"Kings County, NY",32959
36047094401,"Kings County, NY",32953
36081035800,"Queens County, NY",32936
36085004000,"Richmond County, NY",32926
36081099200,"Queens County, NY",32909
34039032200,"Hillside, NJ",32904
36081033401,"Queens County, NY",32881
36047082800,"Kings County, NY",32863
36059407201,"Hempstead, NY",32846
36081039800,"Queens County, NY",32832
36081040100,"Queens County, NY",32823
36081028200,"Queens County, NY",32812
36061017000,"East Harlem, New York, NY",32803
34039030500,"Elizabeth, NJ",32800
36047084600,"Kings County, NY",32793
36085031901,"Richmond County, NY",32781
34013012700,"Irvington, NJ",32776
36085013302,"Richmond County, NY",32767
36081052400,"Queens County, NY",32751
36047087000,"Kings County, NY",32748
36005037200,"Bronx County, NY",32744
36047077000,"Kings County, NY",32743
36103145603,"Brentwood, NY",32727
34013018900,"City of Orange, NJ",32709
36047092800,"Kings County, NY",32703
36047023200,"Kings County, NY",32687
34023004600,"Perth Amboy, NJ",32685
36005003100,"Bronx County, NY",32651
36047112000,"Kings County, NY",32650
36081023800,"Queens County, NY",32623
36081026600,"Queens County, NY",32623
36005043000,"Bronx County, NY",32617
34017006000,"Greenville, Jersey City, NJ",32605
36081028400,"Queens County, NY",32594
36081052800,"Queens County, NY",32579
36005040303,"Bronx County, NY",32578
36081087100,"Queens County, NY",32566
36047117400,"Kings County, NY",32557
36005026500,"Bronx County, NY",32554
36047031702,"Kings County, NY",32554
36059407101,"Hempstead, NY",32544
36061026300,"Upper Manhattan, New York, NY",32533
36047083600,"Kings County, NY",32525
36061012900,"Hell's Kitchen, New York, NY",32516
36047080400,"Kings County, NY",32502
36081017800,"Queens County, NY",32479
36047115800,"Kings County, NY",32479
34013006400,"University Heights, Newark, NJ",32477
36103122502,"West Babylon, NY",32463
36061011202,"Midtown, New York, NY",32460
36047078600,"Kings County, NY",32449
34003023501,"Hackensack, NJ",32406
36081050400,"Queens County, NY",32406
36081051000,"Queens County, NY",32405
36081051200,"Queens County, NY",32392
36005006800,"Bronx County, NY",32388
36081095400,"Queens County, NY",32387
36081054000,"Queens County, NY",32377
36081059800,"Queens County, NY",32338
36005040501,"Bronx County, NY",32328
36047079400,"Kings County, NY",32317
36047082600,"Kings County, NY",32300
36081061000,"Queens County, NY",32296
36081081400,"Queens County, NY",32296
36047086800,"Kings County, NY",32291
36005021001,"Bronx County, NY",32287
34017004700,"Jersey City, NJ",32286
36059304203,"Westbury, NY",32276
36047081000,"Kings County, NY",32273
36047080800,"Kings County, NY",32264
34017003000,"McGinley Square, Jersey City, NJ",32256
36047050700,"Kings County, NY",32250
36005003800,"Bronx County, NY",32237
36047089800,"Kings County, NY",32236
34031182100,"Paterson, NJ",32216
36047038200,"Kings County, NY",32209
36047049300,"Kings County, NY",32209
36047094600,"Kings County, NY",32188
34013000300,"Upper Roseville, Newark, NJ",32187
36047076600,"Kings County, NY",32179
36061015100,"Lincoln Square, New York, NY",32174
36047033100,"Kings County, NY",32123
34013012000,"Irvington, NJ",32091
36005043100,"Bronx County, NY",32079
36005039800,"Bronx County, NY",32073
36005022703,"Bronx County, NY",32066
34023004500,"Perth Amboy, NJ",32064
36047119600,"Kings County, NY",32060
36005024000,"Bronx County, NY",32052
36081069000,"Queens County, NY",32035
36005038500,"Bronx County, NY",32035
36061027700,"Upper Manhattan, New York, NY",32029
36047032900,"Kings County, NY",32018
36081079000,"Queens County, NY",31991
34013012200,"Irvington, NJ",31970
36047086200,"Kings County, NY",31968
36061019300,"Upper West Side, New York, NY",31957
36047034500,"Kings County, NY",31949
36047033700,"Kings County, NY",31945
36005033800,"Bronx County, NY",31942
36081062000,"Queens County, NY",31941
36059406801,"Hempstead, NY",31937
36061024700,"Upper Manhattan, New York, NY",31934
36047093600,"Kings County, NY",31903
36081033000,"Queens County, NY",31886
36005038200,"Bronx County, NY",31883
36047116400,"Kings County, NY",31868
36047052700,"Kings County, NY",31866
36005027300,"Bronx County, NY",31833
36047019300,"Kings County, NY",31833
36005036400,"Bronx County, NY",31826
36081004300,"Queens County, NY",31803
36081036700,"Queens County, NY",31798
34017001300,"The Heights, Jersey City, NJ",31794
36005026701,"Bronx County, NY",31793
36061027900,"Fort George, New York, NY",31784
36005038600,"Bronx County, NY",31783
36047093400,"Kings County, NY",31750
36081099801,"Queens County, NY",31740
36047019900,"Kings County, NY",31734
36061026900,"Fort George, New York, NY",31732
36047021500,"Kings County, NY",31731
36005035800,"Bronx County, NY",31725
36005015300,"Bronx County, NY",31721
36047031900,"Kings County, NY",31706
34017001701,"West Side, Jersey City, NJ",31705
36085031902,"Richmond County, NY",31679
36061029900,"Inwood, New York, NY",31678
36005002800,"Bronx County, NY",31672
36081099802,"Queens County, NY",31655
36005005400,"Bronx County, NY",31649
34031182500,"Paterson, NJ",31645
36005023100,"Bronx County, NY",31644
36081040000,"Queens County, NY",31642
36081068200,"Queens County, NY",31641
36061002400,"Lower Manhattan, New York, NY",31611
36081040500,"Queens County, NY",31604
36081036500,"Queens County, NY",31600
36047050900,"Kings County, NY",31573
36005038000,"Bronx County, NY",31572
36047080600,"Kings County, NY",31570
34017003500,"Downtown Jersey City, Jersey City, NJ",31566
36081096400,"Queens County, NY",31559
34013011900,"Irvington, NJ",31557
34013012300,"Irvington, NJ",31533
34013012400,"Irvington, NJ",31523
36047035200,"Kings County, NY",31509
36119003500,"North Side, Mount Vernon, NY",31506
34031182600,"Paterson, NJ",31495
36081052600,"Queens County, NY",31493
36047087600,"Kings County, NY",31491
36081015200,"Queens County, NY",31483
36047042300,"Kings County, NY",31468
36047120000,"Kings County, NY",31467
36005019500,"Bronx County, NY",31459
36005040701,"Bronx County, NY",31454
36047119800,"Kings County, NY",31447
34039034600,"Linden, NJ",31445
36047032700,"Kings County, NY",31444
36119000101,"Ludlow, Yonkers, NY",31439
36081035200,"Queens County, NY",31435
36005034800,"Bronx County, NY",31415
36059406802,"Hempstead, NY",31412
36005028300,"Bronx County, NY",31402
36081032000,"Queens County, NY",31394
36047114600,"Kings County, NY",31377
34013017100,"Montclair, NJ",31374
36047079000,"Kings County, NY",31358
36061026100,"Upper Manhattan, New York, NY",31347
36081008100,"Queens County, NY",31341
36081018402,"Queens County, NY",31323
36005037800,"Bronx County, NY",31320
36047119200,"Kings County, NY",31306
36081037300,"Queens County, NY",31302
36047051300,"Kings County, NY",31298
34031182000,"Paterson, NJ",31292
36047093800,"Kings County, NY",31282
36047019500,"Kings County, NY",31261
36005008700,"Bronx County, NY",31254
36047086400,"Kings County, NY",31250
36005006300,"Bronx County, NY",31246
36061024500,"Upper Manhattan, New York, NY",31242
36103123202,"Amityville, NY",31235
36005039000,"Bronx County, NY",31226
36081008500,"Queens County, NY",31216
36005039902,"Bronx County, NY",31205
36059304204,"Westbury, NY",31201
36005005902,"Bronx County, NY",31194
36047082000,"Kings County, NY",31192
36061029100,"Inwood, New York, NY",31181
36047080000,"Kings County, NY",31177
36047028501,"Kings County, NY",31174
36047043700,"Kings County, NY",31173
36081018200,"Queens County, NY",31168
36081050800,"Queens County, NY",31148
36005006400,"Bronx County, NY",31143
36047001100,"Kings County, NY",31125
36061019800,"East Harlem, New York, NY",31119
34013009300,"North Broadway, Newark, NJ",31095
36005040302,"Bronx County, NY",31082
36081043200,"Queens County, NY",31075
36047117000,"Kings County, NY",31075
36047119400,"Kings County, NY",31073
36081039400,"Queens County, NY",31067
36061022500,"Harlem, New York, NY",31065
36005039600,"Bronx County, NY",31062
36005023501,"Bronx County, NY",31039
36081051800,"Queens County, NY",31038
36047051602,"Kings County, NY",31038
36047078800,"Kings County, NY",31035
36061029300,"Upper Manhattan, New York, NY",31029
36081037600,"Queens County, NY",31024
36081050000,"Queens County, NY",31022
36047035100,"Kings County, NY",30990
36081033402,"Queens County, NY",30983
36081019200,"Queens County, NY",30976
36005009000,"Bronx County, NY",30907
34039039800,"Elizabeth, NJ",30899
34013002300,"Lower Vailsburg, Newark, NJ",30894
36081053000,"Queens County, NY",30892
36119003000,"South Side, Mount Vernon, NY",30871
36047033000,"Kings County, NY",30869
34031180202,"Paterson, NJ",30861
36005033400,"Bronx County, NY",30857
36005039901,"Bronx County, NY",30851
36005046000,"Bronx County, NY",30846
36047086000,"Kings County, NY",30842
36061028500,"Fort George, New York, NY",30839
34013010000,"East Orange, NJ",30838
36047007800,"Kings County, NY",30829
36047050801,"Kings County, NY",30822
34013010100,"East Orange, NJ",30806
34017004200,"West Side, North Bergen, NJ",30783
36005022101,"Bronx County, NY",30764
36059414400,"Freeport, NY",30736
36047120800,"Kings County, NY",30733
36081029400,"Queens County, NY",30728
36061002000,"Lower Manhattan, New York, NY",30700
36047083000,"Kings County, NY",30696
36085020700,"Richmond County, NY",30692
36081050201,"Queens County, NY",30685
36047079601,"Kings County, NY",30677
36081101001,"Queens County, NY",30663
34031182800,"Paterson, NJ",30660
36085002700,"Richmond County, NY",30659
36047057200,"Kings County, NY",30648
36047024300,"Kings County, NY",30619
36081051600,"Queens County, NY",30618
36047041500,"Kings County, NY",30605
34013011700,"East Orange, NJ",30599
36005036800,"Bronx County, NY",30584
36061022301,"Harlem, New York, NY",30567
36061024100,"Upper Manhattan, New York, NY",30566
36081094202,"Queens County, NY",30561
36047055100,"Kings County, NY",30553
36081050600,"Queens County, NY",30542
36005040502,"Bronx County, NY",30538
36047024100,"Kings County, NY",30524
36081036300,"Queens County, NY",30510
36047032100,"Kings County, NY",30509
36047050804,"Kings County, NY",30509
36061018900,"Upper West Side, New York, NY",30501
34003015300,"Englewood, NJ",30501
36081020200,"Queens County, NY",30482
36081026400,"Queens County, NY",30475
34013018700,"City of Orange, NJ",30464
36005005600,"Bronx County, NY",30453
36047041900,"Kings County, NY",30435
34031182400,"Paterson, NJ",30427
36047042500,"Kings County, NY",30426
36047088800,"Kings County, NY",30419
36005040100,"Bronx County, NY",30392
36081019000,"Queens County, NY",30390
36005003500,"Bronx County, NY",30382
36081038100,"Queens County, NY",30365
36047081400,"Kings County, NY",30358
36047082200,"Kings County, NY",30339
36081043400,"Queens County, NY",30323
36059413900,"Roosevelt, NY",30310
36047051001,"Kings County, NY",30301
36047088600,"Kings County, NY",30287
36005026900,"Bronx County, NY",30255
36005021800,"Bronx County, NY",30240
36005008500,"Bronx County, NY",30240
36081040400,"Queens County, NY",30234
34039031400,"Elizabeth, NJ",30210
36081027000,"Queens County, NY",30198
36047021300,"Kings County, NY",30190
36047051200,"Kings County, NY",30185
36047042900,"Kings County, NY",30176
34013002202,"Upper Vailsburg, Newark, NJ",30172
36047003900,"Kings County, NY",30169
36047079801,"Kings County, NY",30136
36061011900,"Midtown, New York, NY",30131
36081019400,"Queens County, NY",30114
36047051601,"Kings County, NY",30106
36081003900,"Queens County, NY",30071
36005024100,"Bronx County, NY",30050
36119000103,"Ludlow, Yonkers, NY",30046
36081059200,"Queens County, NY",30045
34013002100,"Upper Vailsburg, Newark, NJ",30038
36005019700,"Bronx County, NY",30026
36047085800,"Kings County, NY",29990
36005005002,"Bronx County, NY",29985
36005022102,"Bronx County, NY",29981
36005018301,"Bronx County, NY",29979
36047021900,"Kings County, NY",29975
36047092000,"Kings County, NY",29973
36081037900,"Queens County, NY",29956
36047088400,"Kings County, NY",29911
36005040304,"Bronx County, NY",29907
36047039500,"Kings County, NY",29906
36061022900,"Harlem, New York, NY",29906
36047052300,"Kings County, NY",29904
34031175301,"Passaic, NJ",29895
36047114202,"Kings County, NY",29880
36005012300,"Bronx County, NY",29854
34013012500,"Irvington, NJ",29846
36047115000,"Kings County, NY",29829
36061009200,"Midtown, New York, NY",29826
36005038100,"Bronx County, NY",29798
36081018600,"Queens County, NY",29791
34013006800,"Ironbound District, Newark, NJ",29791
36047050600,"Kings County, NY",29761
36005007500,"Bronx County, NY",29752
36047080200,"Kings County, NY",29744
36047089400,"Kings County, NY",29730
36081019800,"Queens County, NY",29724
36047033900,"Kings County, NY",29716
36005006100,"Bronx County, NY",29703
36047091800,"Kings County, NY",29695
36047082400,"Kings County, NY",29682
36047003500,"Kings County, NY",29682
34031175500,"Passaic, NJ",29681
36047112200,"Kings County, NY",29678
36005004800,"Bronx County, NY",29674
36047023500,"Kings County, NY",29662
36061019702,"Harlem, New York, NY",29648
36047036502,"Kings County, NY",29648
36085000700,"Richmond County, NY",29644
34031180300,"Paterson, NJ",29631
36047038300,"Kings County, NY",29625
34013018300,"City of Orange, NJ",29612
36059406900,"Hempstead, NY",29610
36005035900,"Bronx County, NY",29609
36047025700,"Kings County, NY",29603
36047032600,"Kings County, NY",29602
36047078200,"Kings County, NY",29597
36005033600,"Bronx County, NY",29580
34031180600,"Paterson, NJ",29568
36047090200,"Kings County, NY",29567
36059414002,"Roosevelt, NY",29560
36059414001,"Roosevelt, NY",29545
36047043300,"Kings County, NY",29540
36047040900,"Kings County, NY",29531
36047088000,"Kings County, NY",29525
34031175401,"Passaic, NJ",29514
36005023703,"Bronx County, NY",29504
34013009700,"North Broadway, Newark, NJ",29495
34039039900,"Elizabeth, NJ",29491
36047052900,"Kings County, NY",29482
36047107800,"Kings County, NY",29475
34013008800,"Seventh Avenue, Newark, NJ",29471
36081036600,"Queens County, NY",29460
36047089600,"Kings County, NY",29458
36005025300,"Bronx County, NY",29454
36005020501,"Bronx County, NY",29436
36047088200,"Kings County, NY",29436
36005038700,"Bronx County, NY",29422
36005039100,"Bronx County, NY",29401
36005004200,"Bronx County, NY",29398
36047023100,"Kings County, NY",29397
36061023700,"Harlem, New York, NY",29394
34013009000,"Seventh Avenue, Newark, NJ",29378
34031182200,"Paterson, NJ",29375
34031175900,"Passaic, NJ",29369
34013018200,"City of Orange, NJ",29366
36047081800,"Kings County, NY",29333
36005024502,"Bronx County, NY",29325
36047032500,"Kings County, NY",29322
36005025500,"Bronx County, NY",29309
34013011400,"East Orange, NJ",29308
34013008700,"Mount Pleasant/Lower Broadway, Newark, NJ",29305
36005023301,"Bronx County, NY",29277
36005012101,"Bronx County, NY",29269
34013012800,"Irvington, NJ",29259
36047043500,"Kings County, NY",29252
36081052000,"Queens County, NY",29237
36047114400,"Kings County, NY",29217
36005006500,"Bronx County, NY",29214
34013002000,"Lower Vailsburg, Newark, NJ",29211
34013018600,"City of Orange, NJ",29200
34031175802,"Passaic, NJ",29198
36119003300,"South Side, Mount Vernon, NY",29192
36047034900,"Kings County, NY",29192
36081041400,"Queens County, NY",29168
36061022302,"Harlem, New York, NY",29165
36103123301,"Amityville, NY",29165
36047036501,"Kings County, NY",29137
36005014400,"Bronx County, NY",29134
36047052500,"Kings County, NY",29108
36005026300,"Bronx County, NY",29104
36081078800,"Queens County, NY",29079
36047123700,"Kings County, NY",29072
34013018100,"City of Orange, NJ",29052
36047054500,"Kings County, NY",29034
34031181800,"Paterson, NJ",29033
36081052200,"Queens County, NY",29030
36047079602,"Kings County, NY",29020
36005012500,"Bronx County, NY",28997
36047031701,"Kings County, NY",28986
36047020100,"Kings County, NY",28974
36005022901,"Bronx County, NY",28970
36005024700,"Bronx County, NY",28962
36047028900,"Kings County, NY",28944
36061016200,"Upper Manhattan, New York, NY",28908
36005025100,"Bronx County, NY",28905
36047103400,"Kings County, NY",28903
36005018101,"Bronx County, NY",28890
34039038900,"Plainfield, NJ",28870
34031175402,"Passaic, NJ",28855
36005018102,"Bronx County, NY",28848
36047003700,"Kings County, NY",28803
34013012900,"Irvington, NJ",28781
34017019000,"Hoboken, NJ",28773
36005037400,"Bronx County, NY",28758
34013011800,"East Orange, NJ",28743
36047051002,"Kings County, NY",28738
36085002900,"Richmond County, NY",28732
36061017401,"East Harlem, New York, NY",28715
36081019600,"Queens County, NY",28712
36047030500,"Kings County, NY",28695
36005004400,"Bronx County, NY",28692
36005004300,"Bronx County, NY",28675
34013010500,"East Orange, NJ",28659
36047112400,"Kings County, NY",28656
36061023300,"Harlem, New York, NY",28656
36081094201,"Queens County, NY",28646
36047089000,"Kings County, NY",28646
36047053900,"Kings County, NY",28646
36047111600,"Kings County, NY",28638
34013001100,"University Heights, Newark, NJ",28605
36047024500,"Kings County, NY",28605
36047027100,"Kings County, NY",28585
36047034100,"Kings County, NY",28584
36005005200,"Bronx County, NY",28528
36005022902,"Bronx County, NY",28524
36047012700,"Kings County, NY",28521
36061019200,"East Harlem, New York, NY",28495
36005012701,"Bronx County, NY",28484
34031180900,"Paterson, NJ",28468
36081028000,"Queens County, NY",28467
36005036100,"Bronx County, NY",28465
36047040100,"Kings County, NY",28405
36059407000,"Hempstead, NY",28391
36047079802,"Kings County, NY",28360
34039039400,"Plainfield, NJ",28355
34013004801,"Weequahic, Newark, NJ",28349
36081027400,"Queens County, NY",28348
36047040500,"Kings County, NY",28342
36047042700,"Kings County, NY",28324
36061016400,"East Harlem, New York, NY",28322
36047115200,"Kings County, NY",28322
36047004700,"Kings County, NY",28310
36005036502,"Bronx County, NY",28302
36005037300,"Bronx County, NY",28302
36047041700,"Kings County, NY",28297
36005023302,"Bronx County, NY",28275
36103123302,"Amityville, NY",28240
34031182900,"Paterson, NJ",28234
34013010300,"East Orange, NJ",28233
36005022000,"Bronx County, NY",28207
36047029700,"Kings County, NY",28188
36005022702,"Bronx County, NY",28181
36005020900,"Bronx County, NY",28172
36061008300,"Midtown, New York, NY",28161
36061015602,"Upper Manhattan, New York, NY",28142
36047116600,"Kings County, NY",28128
36005004600,"Bronx County, NY",28125
34013012600,"Irvington, NJ",28121
36061020901,"Harlem, New York, NY",28091
36047079200,"Kings County, NY",28080
36047053100,"Kings County, NY",28075
36061022700,"Harlem, New York, NY",28066
36047094402,"Kings County, NY",28065
34039038800,"Plainfield, NJ",28025
36005037100,"Bronx County, NY",28023
36047113000,"Kings County, NY",28015
36005036901,"Bronx County, NY",28008
36005020502,"Bronx County, NY",27994
36005023502,"Bronx County, NY",27988
36047035500,"Kings County, NY",27978
36061021900,"Harlem, New York, NY",27962
36119002800,"South Side, Mount Vernon, NY",27889
36047116200,"Kings County, NY",27869
36047039700,"Kings County, NY",27851
36005013300,"Bronx County, NY",27838
