"tract","Name","Household_Income_rP_gP_pall"
6037101210,"Tujunga, Los Angeles, CA",33666
6059074501,"Cornerstone Village, Santa Ana, CA",33657
6037203800,"Boyle Heights, Los Angeles, CA",33647
6037119342,"Panorama City, Los Angeles, CA",33643
6037320300,"San Fernando, CA",33627
6037320201,"San Fernando, CA",33621
6037552400,"Norwalk, CA",33597
6037532606,"Huntington Park, CA",33594
6037191420,"Central LA, Los Angeles, CA",33592
6071003612,"Colton, CA",33591
6037271200,"Sawtelle, Los Angeles, CA",33589
6059063605,"Downtown, Costa Mesa, CA",33588
6065041704,"Corona, CA",33586
6059074801,"Central City, Santa Ana, CA",33576
6037124102,"North Hollywood, Los Angeles, CA",33573
6059074403,"Santa Ana, CA",33567
6037602104,"Hawthorne, CA",33549
6037204120,"Central LA, Los Angeles, CA",33548
6037190402,"Central LA, Los Angeles, CA",33515
6037700502,"Central LA, West Hollywood, CA",33510
6037532302,"South Montebello, Los Angeles, CA",33509
6037191410,"Central LA, Los Angeles, CA",33509
6037104620,"Arleta, Los Angeles, CA",33494
6037296600,"San Pedro, Los Angeles, CA",33491
6037120020,"Panorama City, Los Angeles, CA",33490
6037291220,"Harbor, Gardena, CA",33488
6037272302,"Mar Vista, Los Angeles, CA",33486
6037534002,"South Montebello, Bell Gardens, CA",33486
6037554302,"Bellflower, CA",33482
6037554301,"Bellflower, CA",33474
6037208801,"Central LA, Los Angeles, CA",33465
6037127220,"Van Nuys, Los Angeles, CA",33463
6071007303,"Loma Linda, CA",33463
6037535603,"South Gate, CA",33458
6037199900,"Montecito Heights, Los Angeles, CA",33442
6037533603,"Bell, CA",33434
6037531000,"Los Angeles, CA",33433
6059075201,"Artesia Pilar, Santa Ana, CA",33432
6037433801,"South El Monte, CA",33422
6037543905,"Carson, CA",33403
6037210010,"Central LA, Los Angeles, CA",33387
6037531301,"Los Angeles, CA",33383
6037702803,"Los Angeles, CA",33362
6071002501,"Fontana, CA",33357
6037531602,"South Montebello, East Los Angeles, CA",33334
6037127805,"Van Nuys, Los Angeles, CA",33328
6071006604,"Colton, CA",33327
6111008600,"Hobson Park East, Oxnard, CA",33325
6059074602,"Eastside, Santa Ana, CA",33314
6037551102,"Downey, CA",33311
6059089105,"Santa Anita Park, Santa Ana, CA",33309
6037573100,"South Wrigley, Long Beach, CA",33301
6037551300,"Downey, CA",33266
6071004001,"Bloomington, CA",33249
6037208401,"Central LA, Los Angeles, CA",33242
6037980015,"Harbor City, Los Angeles, CA",33242
6059074806,"Central City, Santa Ana, CA",33235
6037553503,"Paramount, CA",33226
6037127712,"Van Nuys, Los Angeles, CA",33222
6037208502,"Central LA, Los Angeles, CA",33213
6037120108,"Panorama City, Los Angeles, CA",33199
6037211201,"Central LA, Los Angeles, CA",33184
6037570304,"North Long Beach, Long Beach, CA",33177
6037534201,"South Montebello, Bell Gardens, CA",33176
6037553602,"Paramount, CA",33172
6071004403,"Rancho West, San Bernardino, CA",33168
6037602004,"Inglewood, CA",33159
6037703001,"Fox Hills, Culver City, CA",33150
6037124203,"North Hollywood, Los Angeles, CA",33150
6037530901,"Los Angeles, CA",33148
6037500402,"El Rancho, Pico Rivera, CA",33146
6037191204,"Central LA, Los Angeles, CA",33140
6037576403,"Eastside, Long Beach, CA",33139
6071000301,"Montclair, CA",33132
6037531302,"Los Angeles, CA",33127
6037575202,"Eastside, Long Beach, CA",33119
6037543304,"Carson, CA",33115
6037534404,"Cudahy, CA",33105
6037224320,"Central LA, Los Angeles, CA",33094
6037221602,"Central LA, Los Angeles, CA",33057
6037123010,"Sun Valley, Los Angeles, CA",33051
6037218120,"Central LA, Los Angeles, CA",33049
6071002402,"Fontana, CA",33046
6071001309,"Upland, CA",33039
6037127400,"Van Nuys, Los Angeles, CA",33027
6037532605,"Huntington Park, CA",33027
6059074601,"Henninger Park, Santa Ana, CA",33010
6037531901,"South Montebello, East Los Angeles, CA",32999
6071007107,"Cooley Ranch, Colton, CA",32971
6037269602,"Central LA, Los Angeles, CA",32962
6037294830,"Wilmington, Los Angeles, CA",32941
6037104810,"Pacoima, Los Angeles, CA",32941
6037222200,"South Los Angeles, Los Angeles, CA",32935
6037500500,"El Rancho, Pico Rivera, CA",32922
6037276100,"Los Angeles, CA",32913
6037553902,"Paramount, CA",32898
6037534202,"South Montebello, Bell Gardens, CA",32897
6037293202,"Harbor Gateway South, Torrance, CA",32897
6037269904,"Palms, Los Angeles, CA",32888
6037541802,"Lynwood, CA",32880
6037404501,"Azusa, CA",32870
6037192610,"Central LA, Los Angeles, CA",32870
6037106114,"Sylmar, San Fernando, CA",32865
6071012400,"Valley College, San Bernardino, CA",32851
6071002801,"Fontana, CA",32842
6071003510,"Rialto, CA",32842
6037533202,"Huntington Park, CA",32832
6037570402,"Coolidge Triangle, Long Beach, CA",32825
6037106408,"Sylmar, Los Angeles, CA",32819
6037104201,"Pacoima, San Fernando, CA",32815
6037534102,"South Montebello, Bell Gardens, CA",32813
6037185310,"Northeast Los Angeles, Los Angeles, CA",32802
6037199700,"Central LA, Los Angeles, CA",32797
6037530902,"Los Angeles, CA",32795
6037124103,"North Hollywood, Los Angeles, CA",32789
6037218800,"Central LA, Los Angeles, CA",32788
6037190901,"Central LA, Los Angeles, CA",32775
6037534301,"Cudahy, CA",32770
6037120107,"Panorama City, Los Angeles, CA",32756
6037125401,"North Hollywood, Los Angeles, CA",32745
6071004104,"Muscoy, CA",32740
6037294810,"Wilmington, Los Angeles, CA",32719
6037543321,"Carson, CA",32716
6037570203,"North Long Beach, Long Beach, CA",32713
6111003801,"Kamala Park, Oxnard, CA",32704
6037542104,"East Compton, CA",32703
6059074406,"Saddleback View, Santa Ana, CA",32696
6037533105,"Huntington Park, CA",32675
6037213202,"Central LA, Los Angeles, CA",32671
6037221601,"Jefferson, Los Angeles, CA",32667
6037431100,"Monrovia, CA",32647
6037211320,"Central LA, Los Angeles, CA",32641
6037573202,"Poly High, Long Beach, CA",32635
6037124204,"North Hollywood, Los Angeles, CA",32633
6037405002,"Baldwin Park, CA",32632
6037540201,"South Gate, CA",32627
6037221820,"Jefferson, Los Angeles, CA",32625
6037602105,"Hawthorne, CA",32622
6037134903,"Canoga Park, Los Angeles, CA",32621
6037294701,"Wilmington, Los Angeles, CA",32615
6037540203,"Lynwood, CA",32612
6071003606,"Bloomington, CA",32611
6037104404,"Pacoima, Los Angeles, CA",32611
6037434001,"El Monte, CA",32577
6037534900,"South Los Angeles, Los Angeles, CA",32576
6037277200,"Westchester, Los Angeles, CA",32544
6037402101,"Westmont, Pomona, CA",32527
6071003804,"Rialto, CA",32526
6037212202,"Central LA, Los Angeles, CA",32525
6037602403,"Hawthorne, CA",32517
6037104610,"Pacoima, Los Angeles, CA",32505
6037204820,"Boyle Heights, Los Angeles, CA",32488
6037106407,"Sylmar, Los Angeles, CA",32486
6037541801,"Lynwood, CA",32458
6037533300,"Maywood, CA",32451
6037541700,"Lynwood, CA",32444
6037501804,"Whittier, CA",32437
6037203720,"Boyle Heights, Los Angeles, CA",32431
6037221402,"Central LA, Los Angeles, CA",32424
6037231720,"South Figueroa Corridor, Los Angeles, CA",32411
6037532700,"South Los Angeles, Los Angeles, CA",32407
6037404600,"Baldwin Park, CA",32402
6065042405,"Moreno Valley, CA",32399
6037104500,"Pacoima, Los Angeles, CA",32394
6037534405,"Cudahy, CA",32364
6037104203,"Pacoima, Los Angeles, CA",32358
6037601802,"Inglewood, CA",32356
6037980008,"Van Nuys, Los Angeles, CA",32352
6037502003,"East Whitter, Whittier, CA",32348
6037104310,"San Fernando, CA",32339
6037535300,"South Los Angeles, Los Angeles, CA",32336
6037573300,"Poly High, Long Beach, CA",32320
6037221120,"Central LA, Los Angeles, CA",32312
6037530700,"Los Angeles, CA",32268
6037127803,"Van Nuys, Los Angeles, CA",32257
6037213402,"Central LA, Los Angeles, CA",32248
6059074408,"Tustin, CA",32240
6037532604,"Huntington Park, CA",32233
6037224200,"Central LA, Los Angeles, CA",32227
6071002803,"Fontana, CA",32224
6037203200,"Boyle Heights, Los Angeles, CA",32223
6037532200,"South Montebello, Montebello, CA",32220
6037531202,"Los Angeles, CA",32217
6071003102,"Fontana, CA",32209
6037235100,"Park Mesa Heights, Los Angeles, CA",32191
6037462302,"Pasadena, CA",32189
6037554403,"Bellflower, CA",32185
6037530400,"Monterey Park, CA",32162
6065042209,"University, Riverside, CA",32160
6037212900,"Central LA, Los Angeles, CA",32147
6065041203,"Arlanza, Riverside, CA",32144
6037576904,"Eastside, Long Beach, CA",32142
6037217200,"Central LA, Los Angeles, CA",32135
6037531101,"Los Angeles, CA",32135
6037601212,"Inglewood, CA",32051
6037602003,"Inglewood, CA",32051
6037292000,"Harbor, Torrance, CA",32023
6037533201,"Huntington Park, CA",32022
6037501803,"Whittier, CA",32020
6037602900,"Gardena, CA",32015
6037117520,"North Hills, Los Angeles, CA",32010
6037117408,"North Hills, Los Angeles, CA",32009
6037461000,"Altadena, CA",32000
6037600911,"Inglewood, CA",31987
6059074901,"Pico-Lowell, Santa Ana, CA",31958
6037208000,"Central LA, Los Angeles, CA",31949
6037127102,"Van Nuys, Los Angeles, CA",31940
6037203900,"Boyle Heights, Los Angeles, CA",31929
6037275200,"Los Angeles, CA",31928
6037543305,"Los Angeles County, CA",31915
6037228410,"South Los Angeles, Los Angeles, CA",31909
6037576503,"Eastside, Long Beach, CA",31895
6059087504,"Southeast Anaheim, Anaheim, CA",31873
6037191720,"Central LA, Los Angeles, CA",31869
6037218400,"Central LA, Los Angeles, CA",31865
6071003000,"Downtown, Fontana, CA",31860
6037530801,"Los Angeles, CA",31857
6037239601,"South Los Angeles, Los Angeles, CA",31853
6037402702,"Westmont, Pomona, CA",31841
6037221110,"Central LA, Los Angeles, CA",31839
6037123304,"North Hollywood, Los Angeles, CA",31830
6037209403,"Central LA, Los Angeles, CA",31815
6037404301,"Azusa, CA",31813
6111004902,"Rose Park, Oxnard, CA",31811
6059074902,"Pico-Lowell, Santa Ana, CA",31791
6037575101,"Eastside, Long Beach, CA",31789
6037224020,"South Los Angeles, Los Angeles, CA",31785
6065040101,"Rubidoux, Riverside, CA",31783
6037462100,"North Central, Pasadena, CA",31778
6037531503,"East Los Angeles, CA",31761
6037204910,"Boyle Heights, Los Angeles, CA",31746
6037212303,"Central LA, Los Angeles, CA",31743
6037575201,"Poly High, Long Beach, CA",31740
6037576301,"Long Beach, CA",31731
6065042904,"Perris, CA",31716
6037542106,"East Compton, CA",31701
6071000605,"Chino, CA",31699
6037226420,"South Los Angeles, Los Angeles, CA",31675
6037221900,"South Los Angeles, Los Angeles, CA",31662
6037190700,"Central LA, Los Angeles, CA",31641
6071002204,"Fontana, CA",31635
6037221710,"Jefferson, Los Angeles, CA",31633
6037270100,"Palms, Los Angeles, CA",31626
6059099506,"Sunset Beach, Huntington Beach, CA",31626
6037231800,"South Figueroa Corridor, Los Angeles, CA",31613
6037554105,"Bellflower, CA",31608
6037572400,"Upper Westside, Long Beach, CA",31599
6037553601,"Paramount, CA",31599
6037226410,"South Los Angeles, Los Angeles, CA",31595
6037297110,"San Pedro, Los Angeles, CA",31594
6071012500,"Colton, CA",31591
6037128303,"Van Nuys, Los Angeles, CA",31584
6037207301,"Central LA, Los Angeles, CA",31573
6037208302,"Central LA, Los Angeles, CA",31571
6037209300,"Central LA, Los Angeles, CA",31564
6065030300,"Downtown Riverside, Riverside, CA",31562
6037576401,"Eastside, Long Beach, CA",31562
6037532900,"South Los Angeles, Los Angeles, CA",31548
6037402304,"Westmont, Pomona, CA",31516
6059087403,"Anaheim Resort, Anaheim, CA",31512
6037294820,"Wilmington, Los Angeles, CA",31512
6037229100,"Central Alameda, Los Angeles, CA",31505
6037553502,"Paramount, CA",31501
6071007000,"Colton, CA",31494
6037402804,"Westmont, Pomona, CA",31490
6071004301,"Terrace, San Bernardino, CA",31490
6037124105,"North Hollywood, Los Angeles, CA",31482
6037203600,"Boyle Heights, Los Angeles, CA",31459
6071001101,"Ontario, CA",31459
6037134520,"Canoga Park, Los Angeles, CA",31444
6065041101,"Arlanza, Riverside, CA",31440
6037205110,"Boyle Heights, Los Angeles, CA",31438
6071001812,"Ontario, CA",31433
6037195720,"Echo Park, Los Angeles, CA",31429
6037272202,"Mar Vista, Los Angeles, CA",31427
6111000600,"Santa Paula, CA",31419
6037219901,"Los Angeles, CA",31416
6065040607,"Corona, CA",31399
6037601801,"Inglewood, CA",31372
6037228420,"South Los Angeles, Los Angeles, CA",31366
6037204200,"Boyle Heights, Los Angeles, CA",31362
6037209102,"Central LA, Los Angeles, CA",31355
6071001305,"Ontario, CA",31351
6071003803,"Rialto, CA",31350
6037203100,"Northeast Los Angeles, Los Angeles, CA",31349
6037603005,"Gardena, CA",31345
6037127103,"Van Nuys, Los Angeles, CA",31319
6037120106,"Panorama City, Los Angeles, CA",31304
6037570301,"North Long Beach, Long Beach, CA",31296
6037236400,"Baldwin Hills, Los Angeles, CA",31287
6037575801,"Willmore, Long Beach, CA",31271
6071006301,"Perris Hills, San Bernardino, CA",31250
6037408138,"La Puente, CA",31248
6037207710,"Central LA, Los Angeles, CA",31245
6037600501,"Inglewood, CA",31202
6037120030,"Panorama City, Los Angeles, CA",31198
6037541001,"Gardena, CA",31184
6037195901,"Silver Lake, Los Angeles, CA",31148
6037104704,"Pacoima, Los Angeles, CA",31137
6037534302,"Cudahy, CA",31130
6059075002,"Lacy, Santa Ana, CA",31123
6037408800,"Westmont, Pomona, CA",31118
6037218701,"Central LA, Los Angeles, CA",31111
6037462301,"Pasadena, CA",31111
6037555211,"Hawaiian Gardens, CA",31105
6037570303,"North Long Beach, Long Beach, CA",31102
6037104108,"Pacoima, Los Angeles, CA",31091
6037117405,"North Hills, Los Angeles, CA",31087
6037553801,"Paramount, CA",31071
6037208904,"Central LA, Los Angeles, CA",31061
6037239502,"South Los Angeles, Los Angeles, CA",31047
6037212502,"Central LA, Los Angeles, CA",31044
6037220100,"South Los Angeles, Los Angeles, CA",31037
6037239320,"South Los Angeles, Los Angeles, CA",31024
6037530500,"East Los Angeles, CA",31018
6037211310,"Central LA, Los Angeles, CA",31012
6037291120,"Harbor, Gardena, CA",31006
6037531604,"East Los Angeles, CA",31004
6037219010,"South Los Angeles, Los Angeles, CA",30982
6037601002,"Inglewood, CA",30981
6059074802,"Casa Bonita, Santa Ana, CA",30944
6065030501,"Eastside, Riverside, CA",30942
6037122410,"North Hollywood, Los Angeles, CA",30940
6059074407,"Lyon Street, Santa Ana, CA",30931
6065042505,"Moreno Valley, CA",30924
6065042010,"Perris, CA",30903
6037602700,"Hawthorne, CA",30893
6037221303,"Central LA, Los Angeles, CA",30886
6065040204,"Rubidoux, Riverside, CA",30882
6037532603,"Huntington Park, CA",30881
6065041500,"Corona, CA",30854
6037221500,"South Los Angeles, Los Angeles, CA",30851
6037228310,"South Los Angeles, Los Angeles, CA",30848
6037211202,"Central LA, Los Angeles, CA",30840
6071007108,"Cooley Ranch, Colton, CA",30833
6065030101,"Riverside, CA",30815
6037461600,"North Central, Pasadena, CA",30807
6037533104,"Huntington Park, CA",30795
6037191000,"Central LA, Los Angeles, CA",30770
6037555212,"Hawaiian Gardens, CA",30769
6037701802,"Pico, Santa Monica, CA",30754
6037402405,"Westmont, Pomona, CA",30747
6037576901,"Eastside, Long Beach, CA",30716
6037222001,"Jefferson, Los Angeles, CA",30713
6037219800,"Los Angeles, CA",30696
6037218220,"Central LA, Los Angeles, CA",30672
6037227010,"South Los Angeles, Los Angeles, CA",30665
6065042902,"Perris, CA",30642
6037534101,"South Montebello, Bell Gardens, CA",30614
6037533002,"South Los Angeles, Los Angeles, CA",30612
6037570403,"College Square, Long Beach, CA",30606
6037204920,"Boyle Heights, Los Angeles, CA",30597
6065043006,"Lake Elsinore, CA",30580
6059011601,"Fullerton, CA",30577
6037104320,"Pacoima, Los Angeles, CA",30541
6037600502,"Inglewood, CA",30539
6037575402,"Washington, Long Beach, CA",30527
6037231500,"Leimert Park, Los Angeles, CA",30515
6065041703,"Corona, CA",30506
6037540502,"Lynwood, CA",30493
6037703100,"View Park, View Park-Windsor Hills, CA",30482
6037206031,"Arts District, Los Angeles, CA",30477
6037191120,"Central LA, Los Angeles, CA",30464
6111004506,"South Winds, Oxnard, CA",30457
6037575802,"Willmore, Long Beach, CA",30443
6037575401,"Washington, Long Beach, CA",30443
6037535001,"South Los Angeles, Los Angeles, CA",30402
6071003505,"Rialto, CA",30397
6037221302,"Central LA, Los Angeles, CA",30385
6037402501,"Westmont, Pomona, CA",30380
6037228100,"South Los Angeles, Los Angeles, CA",30377
6037432802,"El Monte City, El Monte, CA",30347
6065043001,"Lake Elsinore, CA",30341
6037219300,"Jefferson, Los Angeles, CA",30306
6065030502,"Eastside, Riverside, CA",30306
6037241300,"Harbor Gateway North, Los Angeles, CA",30296
6071005300,"San Bernardino, CA",30284
6071004302,"Carvedale, San Bernardino, CA",30255
6065042800,"Perris, CA",30244
6059074805,"Santa Ana, CA",30243
6037205120,"Central LA, Los Angeles, CA",30236
6037402502,"Westmont, Pomona, CA",30197
6037462001,"North Central, Pasadena, CA",30186
6037535101,"South Los Angeles, Los Angeles, CA",30180
6071005400,"SBHS, San Bernardino, CA",30163
6037212204,"Central LA, Los Angeles, CA",30147
6037576200,"Downtown, Long Beach, CA",30144
6037222500,"South Los Angeles, Los Angeles, CA",30139
6037212501,"Central LA, Los Angeles, CA",30136
6071001813,"Ontario, CA",30129
6037217100,"Central LA, Los Angeles, CA",30128
6059011720,"Placentia, CA",30119
6037124104,"North Hollywood, Los Angeles, CA",30101
6059075004,"French Court, Santa Ana, CA",30096
6037603704,"Hawthorne, CA",30069
6037402902,"Westmont, Pomona, CA",30068
6037573002,"Wrigley, Long Beach, CA",30045
6037207502,"Downtown, Los Angeles, CA",30026
6037572500,"West Side, Long Beach, CA",30015
6037104703,"Pacoima, Los Angeles, CA",29991
6037601900,"Inglewood, CA",29968
6037402801,"Westmont, Pomona, CA",29945
6037237401,"South Los Angeles, Los Angeles, CA",29944
6037218500,"Central LA, Los Angeles, CA",29934
6037461901,"Pasadena, CA",29926
6037541500,"South Los Angeles, Compton, CA",29905
6037222100,"South Los Angeles, Los Angeles, CA",29850
6037273200,"Venice, Los Angeles, CA",29841
6037460900,"North Central, Pasadena, CA",29840
6037228600,"South Los Angeles, Los Angeles, CA",29826
6037226700,"South Los Angeles, Los Angeles, CA",29820
6037218702,"Jefferson, Los Angeles, CA",29820
6037602802,"South Los Angeles, Los Angeles, CA",29818
6071006500,"San Bernardino International Airport, San Bernardino, CA",29808
6037218110,"Central LA, Los Angeles, CA",29805
6037432801,"El Monte City, El Monte, CA",29767
6037218600,"Central LA, Los Angeles, CA",29735
6037125320,"North Hollywood, Los Angeles, CA",29719
6037218300,"Central LA, Los Angeles, CA",29715
6037219902,"Los Angeles, CA",29699
6071005701,"Carousel, San Bernardino, CA",29685
6037229300,"South Figueroa Corridor, Los Angeles, CA",29675
6037204420,"Boyle Heights, Los Angeles, CA",29671
6037535102,"South Los Angeles, Los Angeles, CA",29662
6037134521,"Canoga Park, Los Angeles, CA",29656
6037239602,"South Los Angeles, Los Angeles, CA",29638
6071003404,"Fontana, CA",29633
6037229200,"South Los Angeles, Los Angeles, CA",29617
6037229420,"South Los Angeles, Los Angeles, CA",29611
6065046700,"Moreno Valley, CA",29607
6037573004,"South Wrigley, Long Beach, CA",29602
6071004404,"Terrace, San Bernardino, CA",29558
6037570404,"Freeway Circle, Long Beach, CA",29553
6111009100,"Oxnard, CA",29530
6037542602,"Compton, CA",29524
6071004900,"San Bernardino, CA",29519
6037602508,"Hawthorne, CA",29517
6037239202,"South Los Angeles, Los Angeles, CA",29515
6037231300,"South Los Angeles, Los Angeles, CA",29495
6037602504,"Hawthorne, CA",29491
6037460302,"Altadena, CA",29489
6037270300,"Central LA, Los Angeles, CA",29483
6037219700,"Jefferson, Los Angeles, CA",29482
6037243000,"South Los Angeles, Los Angeles, CA",29467
6065041600,"Corona, CA",29454
6037239201,"South Los Angeles, Los Angeles, CA",29391
6037542000,"Compton, CA",29354
6037231900,"South Figueroa Corridor, Los Angeles, CA",29350
6037541002,"Carson, CA",29306
6037227020,"South Los Angeles, Los Angeles, CA",29295
6037212304,"Central LA, Los Angeles, CA",29286
6037228320,"South Los Angeles, Los Angeles, CA",29281
6037601001,"Inglewood, CA",29280
6037269601,"Central LA, Los Angeles, CA",29274
6037228500,"South Figueroa Corridor, Los Angeles, CA",29272
6037221810,"South Los Angeles, Los Angeles, CA",29262
6037542601,"Compton, CA",29236
6037543100,"Compton, CA",29209
6037228210,"South Los Angeles, Los Angeles, CA",29199
6037120103,"Los Angeles County, CA",29189
6037222002,"South Los Angeles, Los Angeles, CA",29185
6037600902,"Inglewood, CA",29171
6037209401,"Central LA, Los Angeles, CA",29148
6037533103,"Huntington Park, CA",29120
6037231600,"South Los Angeles, Los Angeles, CA",29076
6037575901,"Downtown, Long Beach, CA",29058
6037231210,"South Los Angeles, Los Angeles, CA",29053
6037240200,"South Los Angeles, Los Angeles, CA",29019
6037237102,"South Figueroa Corridor, Los Angeles, CA",29018
6037542105,"Compton, CA",29001
6037542700,"Compton, CA",28996
6037209104,"Central LA, Los Angeles, CA",28992
6037402803,"Westmont, Pomona, CA",28979
6037602801,"South Los Angeles, Los Angeles, CA",28952
6037237202,"South Los Angeles, Los Angeles, CA",28936
6071001600,"Ontario, CA",28878
6037576501,"Eastside, Long Beach, CA",28876
6037532800,"South Los Angeles, Los Angeles, CA",28850
6037234600,"Park Mesa Heights, Los Angeles, CA",28824
6037575902,"Downtown, Long Beach, CA",28788
6037601211,"Inglewood, CA",28755
6037602600,"Gardena, CA",28726
6037541604,"Compton, CA",28718
6065040203,"Rubidoux, Riverside, CA",28695
6037461502,"North Central, Pasadena, CA",28694
6037208902,"Central LA, Los Angeles, CA",28686
6037576302,"Downtown, Long Beach, CA",28665
6037228220,"South Los Angeles, Los Angeles, CA",28665
6037123203,"North Hollywood, Los Angeles, CA",28635
6037228800,"Central Alameda, Los Angeles, CA",28631
6037541400,"South Los Angeles, Compton, CA",28615
6037601100,"Inglewood, CA",28581
6037232110,"South Figueroa Corridor, Los Angeles, CA",28571
6037231220,"South Figueroa Corridor, Los Angeles, CA",28551
6037540400,"South Los Angeles, Los Angeles, CA",28550
6037104701,"Pacoima, Los Angeles, CA",28546
6037575300,"Poly High, Long Beach, CA",28527
6037128210,"Van Nuys, Los Angeles, CA",28482
6059074405,"Historic French Park, Santa Ana, CA",28480
6037237800,"South Los Angeles, Los Angeles, CA",28446
6037540800,"South Los Angeles, Los Angeles, CA",28428
6037239310,"South Los Angeles, Los Angeles, CA",28412
6037232600,"South Los Angeles, Los Angeles, CA",28405
6037239802,"South Los Angeles, Los Angeles, CA",28398
6037237101,"South Figueroa Corridor, Los Angeles, CA",28384
6037462201,"Pasadena, CA",28354
6037239501,"South Los Angeles, Los Angeles, CA",28323
6071002804,"Fontana, CA",28269
6037222600,"South Los Angeles, Los Angeles, CA",28253
6071003405,"Fontana, CA",28239
6037221304,"Central LA, Los Angeles, CA",28233
6037600704,"Morningside Park, Inglewood, CA",28188
6037239702,"South Los Angeles, Los Angeles, CA",28180
6071005600,"Feldheym, San Bernardino, CA",28174
6111003201,"La Colonia, Oxnard, CA",28162
6037228720,"South Los Angeles, Los Angeles, CA",28141
6037238400,"South Los Angeles, Los Angeles, CA",28132
6037237402,"South Los Angeles, Los Angeles, CA",28117
6037229410,"South Los Angeles, Los Angeles, CA",28115
6037206032,"Central LA, Los Angeles, CA",28096
6037221401,"Jefferson, Los Angeles, CA",28078
6037242200,"South Los Angeles, Los Angeles, CA",28074
6037232120,"South Los Angeles, Los Angeles, CA",28071
6071004800,"Las Plazas, San Bernardino, CA",28066
6111003012,"South Bank, Oxnard, CA",28057
6065041410,"Corona, CA",28053
6037277400,"Los Angeles, CA",28025
6037232700,"South Figueroa Corridor, Los Angeles, CA",28021
6037224010,"Central LA, Los Angeles, CA",28013
6037232800,"South Figueroa Corridor, Los Angeles, CA",27975
6037224600,"South Figueroa Corridor, Los Angeles, CA",27958
6065030400,"Eastside, Riverside, CA",27937
6037576903,"Eastside, Long Beach, CA",27921
6071006401,"East Valley, San Bernardino, CA",27903
6037239330,"South Los Angeles, Los Angeles, CA",27893
6071005500,"San Bernardino, CA",27839
6037600802,"Morningside Park, Inglewood, CA",27828
6037576502,"Eastside, Long Beach, CA",27806
6037402303,"Westmont, Pomona, CA",27785
6037535400,"South Los Angeles, Los Angeles, CA",27749
6037234800,"Park Mesa Heights, Los Angeles, CA",27746
6037535200,"South Los Angeles, Los Angeles, CA",27737
6037600304,"South Los Angeles, Los Angeles, CA",27657
6037232300,"South Los Angeles, Los Angeles, CA",27630
6037218900,"Jefferson, Los Angeles, CA",27623
6037219020,"South Los Angeles, Los Angeles, CA",27614
6037602507,"Hawthorne, CA",27592
6037575103,"Eastside, Long Beach, CA",27570
6037600801,"Morningside Park, Inglewood, CA",27569
6037218210,"Central LA, Los Angeles, CA",27549
6037208720,"Central LA, Los Angeles, CA",27524
6071006402,"Curtis, San Bernardino, CA",27513
6037542103,"Compton, CA",27500
6037232400,"South Los Angeles, Los Angeles, CA",27490
6037238310,"South Figueroa Corridor, Los Angeles, CA",27488
6037226001,"South Los Angeles, Los Angeles, CA",27458
6037570603,"North Long Beach, Long Beach, CA",27442
6037600201,"South Los Angeles, Los Angeles, CA",27416
6071004103,"Muscoy, CA",27405
6037542200,"Compton, CA",27404
6037206200,"Central LA, Los Angeles, CA",27402
6037541606,"Compton, CA",27397
6071004202,"Mount Vernon, San Bernardino, CA",27318
6037237720,"South Figueroa Corridor, Los Angeles, CA",27301
6037462002,"North Central, Pasadena, CA",27297
6037273300,"Venice, Los Angeles, CA",27258
6065031300,"Casa Blanca, Riverside, CA",27257
6071001503,"Ontario, CA",27239
6037234502,"South Los Angeles, Los Angeles, CA",27230
6037231100,"South Los Angeles, Los Angeles, CA",27210
6037220000,"Jefferson, Los Angeles, CA",27183
6037541605,"Compton, CA",27171
6071004700,"Roosevelt, San Bernardino, CA",27171
6037601303,"Inglewood, CA",27156
6037242700,"South Los Angeles, Los Angeles, CA",27148
6037240020,"South Los Angeles, Los Angeles, CA",27106
6037240900,"South Los Angeles, Los Angeles, CA",27072
6059075003,"Willard, Santa Ana, CA",27065
6071006203,"NE - Sterling, San Bernardino, CA",27061
6037117407,"North Hills, Los Angeles, CA",27058
6037237600,"South Figueroa Corridor, Los Angeles, CA",27044
6037541100,"Compton, CA",26994
6037240300,"South Los Angeles, Los Angeles, CA",26980
6037209810,"Central LA, Los Angeles, CA",26978
6037234200,"Leimert Park, Los Angeles, CA",26975
6037542900,"Compton, CA",26958
6037234300,"Leimert Park, Los Angeles, CA",26944
6037540901,"South Los Angeles, Los Angeles, CA",26896
6037232500,"South Los Angeles, Los Angeles, CA",26874
6037542800,"Compton, CA",26850
6037542402,"Compton, CA",26790
6037228710,"Central Alameda, Los Angeles, CA",26771
6037541300,"Compton, CA",26770
6037543000,"Compton, CA",26766
6037209820,"Central LA, Los Angeles, CA",26742
6037239701,"South Los Angeles, Los Angeles, CA",26721
6037543202,"Compton, CA",26684
6037241120,"South Los Angeles, Los Angeles, CA",26667
6037242300,"South Los Angeles, Los Angeles, CA",26652
6065030503,"Eastside, Riverside, CA",26621
6037237500,"South Figueroa Corridor, Los Angeles, CA",26620
6037228900,"Central Alameda, Los Angeles, CA",26581
6037542502,"Compton, CA",26579
6037239801,"South Los Angeles, Los Angeles, CA",26531
6037540902,"South Los Angeles, Los Angeles, CA",26527
6037542401,"Compton, CA",26449
6037540700,"South Los Angeles, Los Angeles, CA",26431
6037602505,"Hawthorne, CA",26431
6037543201,"Compton, CA",26415
